product_id,brand,platform,title_clean,title_raw,category,product_format,selling_price,mrp,discount_pct,discount_source,rating,review_count,rating_source,review_source,seller,availability,pack_count,unit_quantity,unit,total_quantity,price_per_unit,price_per_100g,price_per_100ml,product_url,scraped_at,raw_reference
8250166640922_45283260760346,AromaPure,AromaPure Official,"Cool Mint Car Perfume Flakes | Refreshing | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Cool Aqua Mint / 3 / Cool Mint","Cool Mint Car Perfume Flakes | Refreshing | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Cool Aqua Mint / 3 / Cool Mint",Ambient Fragrance (General),Ambient Freshener,809.0,1797.0,54.98,calculated,,18.0,,AromaPure Official,,In Stock,1,,,,809.0,,,https://aromahpure.com/products/car-perfume-flakes-cool-mint,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8250166640922_45012531085594.html
8250166378778_45012530692378,AromaPure,AromaPure Official,"Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 1 / Black Currant","Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 1 / Black Currant",Ambient Fragrance (General),Ambient Freshener,299.0,599.0,50.08,calculated,,22.0,,AromaPure Official,,In Stock,1,,,,299.0,,,https://aromahpure.com/products/premium-flakes-car-perfume-black-currant,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8250166378778_45012530692378.html
8250166378778_45012530626842,AromaPure,AromaPure Official,"Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 2 / Black Currant","Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 2 / Black Currant",Ambient Fragrance (General),Ambient Freshener,569.0,1198.0,52.5,calculated,,22.0,,AromaPure Official,,In Stock,1,,,,569.0,,,https://aromahpure.com/products/premium-flakes-car-perfume-black-currant,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8250166378778_45012530692378.html
8250166378778_45012530659610,AromaPure,AromaPure Official,"Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 3 / Black Currant","Black Currant Car Perfume Flakes | Fruity | Luxury Hanging Car Fragrance | Premium Fresheners for Cars, Closets, and Enclosed Areas - Black Currant Crush / 3 / Black Currant",Ambient Fragrance (General),Ambient Freshener,809.0,1797.0,54.98,calculated,,22.0,,AromaPure Official,,In Stock,1,,,,809.0,,,https://aromahpure.com/products/premium-flakes-car-perfume-black-currant,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8250166378778_45012530692378.html
8247214145818_45307048755482,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 1","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 1",Room Spray & Aerosol,Room Spray,249.0,499.0,50.1,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,249.0,,249.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-magic-musk,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214145818_45307048755482.html
8247214145818_45372063613210,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 2","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 2",Room Spray & Aerosol,Room Spray,479.0,998.0,52.0,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,479.0,,479.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-magic-musk,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214145818_45307048755482.html
8247214145818_45372063645978,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 3","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Magic Musk | 100 ml - 3",Room Spray & Aerosol,Room Spray,689.0,1497.0,53.97,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,689.0,,689.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-magic-musk,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214145818_45307048755482.html
8247214113050_45307048689946,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 1","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 1",Room Spray & Aerosol,Room Spray,249.0,499.0,50.1,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,249.0,,249.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-summer-fresh,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214113050_45307048689946.html
8247214113050_45372064727322,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 2","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 2",Room Spray & Aerosol,Room Spray,479.0,998.0,52.0,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,479.0,,479.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-summer-fresh,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214113050_45307048689946.html
8247214113050_45372064760090,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 3","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Summer Refresh | 100 ml - 3",Room Spray & Aerosol,Room Spray,689.0,1497.0,53.97,calculated,,56.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,689.0,,689.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-summer-fresh,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214113050_45307048689946.html
8247214080282_45307048591642,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 1","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 1",Room Spray & Aerosol,Room Spray,249.0,499.0,50.1,calculated,,61.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,249.0,,249.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-garden-bouquet,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214080282_45307048591642.html
8247214080282_45372068856090,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 2","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 2",Room Spray & Aerosol,Room Spray,479.0,998.0,52.0,calculated,,61.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,479.0,,479.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-garden-bouquet,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214080282_45307048591642.html
8247214080282_45372068888858,AromaPure,AromaPure Official,"Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 3","Room & Linen Spray - Pillow, Bedding and Fabric Freshener | Garden Bouquet | 100 ml - 3",Room Spray & Aerosol,Room Spray,689.0,1497.0,53.97,calculated,,61.0,,AromaPure Official,,In Stock,1,100.0,ml,100.0,689.0,,689.0,https://aromahpure.com/products/best-room-air-freshener-linen-spray-garden-bouquet,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8247214080282_45307048591642.html
8200866267418_45306717602074,AromaPure,AromaPure Official,Silver Screw Jar Aroma Candle | Untold & Thai Lemongrass | Pack of 2,Silver Screw Jar Aroma Candle | Untold & Thai Lemongrass | Pack of 2,Scented Candle & Wax,Scented Candle,349.0,499.0,30.06,calculated,,8.0,,AromaPure Official,,In Stock,2,1.0,count,2.0,174.5,,,https://aromahpure.com/products/soy-wax-screw-jar-candles-untold-thai-lemongrass,2026-09-24T05:03:54.351883+00:00,data/raw\aromapure\product_pages\8200866267418_45306717602074.html
B0GKPJ16GY,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,199.0,398.0,50.0,calculated,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,199.0,,,https://www.amazon.in/dp/B0GKPJ16GY,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B07VCC76MN,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,199.0,39.8,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,199.0,,,https://www.amazon.in/dp/B07VCC76MN,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0B3XPJTFG,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,189.0,94.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,189.0,,,https://www.amazon.in/dp/B0B3XPJTFG,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B09TVVWTG3,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,213.0,73.96,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,213.0,,,https://www.amazon.in/dp/B09TVVWTG3,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0F4RHPBYK,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,280.0,72.92,,unavailable,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,280.0,,,https://www.amazon.in/dp/B0F4RHPBYK,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B00KIMHR0Q,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,149.0,77.6,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,149.0,,,https://www.amazon.in/dp/B00KIMHR0Q,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BNMSYWPL,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,199.0,99.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,199.0,,,https://www.amazon.in/dp/B0BNMSYWPL,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B09TVVRWN3,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,143.0,74.48,,unavailable,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,143.0,,,https://www.amazon.in/dp/B09TVVRWN3,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0B3XP25LH,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,199.0,99.5,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,199.0,,,https://www.amazon.in/dp/B0B3XP25LH,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0B3XQ8GVQ,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,199.0,99.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,199.0,,,https://www.amazon.in/dp/B0B3XQ8GVQ,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B00TS8BMF2,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,99.0,9900.0,99.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,99.0,,,https://www.amazon.in/dp/B00TS8BMF2,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B08XJCNWX6,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,260.0,65.0,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,260.0,,,https://www.amazon.in/dp/B08XJCNWX6,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BNMSYJ2W,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,239.0,119.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,239.0,,,https://www.amazon.in/dp/B0BNMSYJ2W,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B07C7VLNM1,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,129.0,43.0,,unavailable,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,129.0,,,https://www.amazon.in/dp/B07C7VLNM1,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0F4RFNB1V,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,287.0,47.83,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,287.0,,,https://www.amazon.in/dp/B0F4RFNB1V,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BNMRHTGM,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,239.0,119.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,239.0,,,https://www.amazon.in/dp/B0BNMRHTGM,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BYJCN8K9,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,149.0,165.56,10.0,calculated,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,149.0,,,https://www.amazon.in/dp/B0BYJCN8K9,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0H2YZKGJR,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,230.0,23000.0,99.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,230.0,,,https://www.amazon.in/dp/B0H2YZKGJR,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B07VJNMDFX,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,60.0,30.45,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,60.0,,,https://www.amazon.in/dp/B07VJNMDFX,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0D9BW13YJ,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,499.0,99.8,,unavailable,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,499.0,,,https://www.amazon.in/dp/B0D9BW13YJ,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B096VK7TFQ,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,255.0,63.75,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,255.0,,,https://www.amazon.in/dp/B096VK7TFQ,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BKZNB7BF,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,245.0,81.67,,unavailable,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,245.0,,,https://www.amazon.in/dp/B0BKZNB7BF,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BPCM1K3M,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,51.0,510.0,90.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,51.0,,,https://www.amazon.in/dp/B0BPCM1K3M,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B072J54MWY,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,51.0,51.0,0.0,calculated,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,51.0,,,https://www.amazon.in/dp/B072J54MWY,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0DFT3CY3M,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,270.0,60.0,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,270.0,,,https://www.amazon.in/dp/B0DFT3CY3M,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B09N8JZYYT,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,236.0,47.2,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,236.0,,,https://www.amazon.in/dp/B09N8JZYYT,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0967PFFYP,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,339.0,84.75,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,339.0,,,https://www.amazon.in/dp/B0967PFFYP,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0CL3PSVWY,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,298.0,384.0,22.4,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,298.0,,,https://www.amazon.in/dp/B0CL3PSVWY,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B08BX4NW5W,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,298.0,74.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,298.0,,,https://www.amazon.in/dp/B08BX4NW5W,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B08L4W365W,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,169.0,84.5,,unavailable,3.9,3.0,Amazon India,Amazon India,,In Stock,1,,,,169.0,,,https://www.amazon.in/dp/B08L4W365W,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B07V4CQ4P8,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,160.0,160.0,0.0,calculated,3.9,3.0,Amazon India,Amazon India,,In Stock,1,,,,160.0,,,https://www.amazon.in/dp/B07V4CQ4P8,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0C7GX5246,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,290.0,966.67,70.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,290.0,,,https://www.amazon.in/dp/B0C7GX5246,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B00TS8C3DC,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,90.0,120.0,25.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,90.0,,,https://www.amazon.in/dp/B00TS8C3DC,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0B2R6RVD6,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,307.0,307.0,0.0,calculated,4.5,4.0,Amazon India,Amazon India,,In Stock,1,,,,307.0,,,https://www.amazon.in/dp/B0B2R6RVD6,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B077Y2P5PL,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,320.0,53.33,,unavailable,3.9,3.0,Amazon India,Amazon India,,In Stock,1,,,,320.0,,,https://www.amazon.in/dp/B077Y2P5PL,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BNMSPPT7,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,225.0,112.5,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,225.0,,,https://www.amazon.in/dp/B0BNMSPPT7,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0B2RC3PD6,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,294.0,57.65,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,294.0,,,https://www.amazon.in/dp/B0B2RC3PD6,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B08XVN2NXD,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,838.0,52.38,,unavailable,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,838.0,,,https://www.amazon.in/dp/B08XVN2NXD,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BPCNFT1X,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,51.0,510.0,90.0,calculated,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,51.0,,,https://www.amazon.in/dp/B0BPCNFT1X,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0CWPG64HM,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,597.0,11940.0,95.0,calculated,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,597.0,,,https://www.amazon.in/dp/B0CWPG64HM,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B0BPCNLG5P,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,51.0,510.0,90.0,calculated,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,51.0,,,https://www.amazon.in/dp/B0BPCNLG5P,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B00ZNDKWX4,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,59.0,118.0,50.0,calculated,4.1,4.0,Amazon India,Amazon India,,In Stock,1,,,,59.0,,,https://www.amazon.in/dp/B00ZNDKWX4,2026-09-24T05:07:22.770104+00:00,data/raw\amazon\odonil\search_q1_p1_20260924T050717Z.html
B07V5W2GZR,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,109.0,71.24,,unavailable,4.3,4.0,Amazon India,Amazon India,,In Stock,1,,,,109.0,,,https://www.amazon.in/dp/B07V5W2GZR,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B01JIGTIUO,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,267.0,118.67,,unavailable,3.8,3.0,Amazon India,Amazon India,,In Stock,1,,,,267.0,,,https://www.amazon.in/dp/B01JIGTIUO,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B01469AG9A,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,59.0,118.0,50.0,calculated,4.0,4.0,Amazon India,Amazon India,,In Stock,1,,,,59.0,,,https://www.amazon.in/dp/B01469AG9A,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B077XWPYBX,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,329.0,548.33,40.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,329.0,,,https://www.amazon.in/dp/B077XWPYBX,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B07SWDFMVW,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,260.0,65.0,,unavailable,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,260.0,,,https://www.amazon.in/dp/B07SWDFMVW,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B00TGNSJ6Y,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,90.0,120.0,25.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,90.0,,,https://www.amazon.in/dp/B00TGNSJ6Y,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B07H31SGZ7,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,348.0,580.0,40.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,348.0,,,https://www.amazon.in/dp/B07H31SGZ7,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B012BZVWZI,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,59.0,59.0,0.0,calculated,4.2,4.0,Amazon India,Amazon India,,In Stock,1,,,,59.0,,,https://www.amazon.in/dp/B012BZVWZI,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B0H2H4866W,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,89.0,8900.0,99.0,calculated,3.5,3.0,Amazon India,Amazon India,,In Stock,1,,,,89.0,,,https://www.amazon.in/dp/B0H2H4866W,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B01M0THA9M,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,87.0,116.0,25.0,calculated,3.8,3.0,Amazon India,Amazon India,,In Stock,1,,,,87.0,,,https://www.amazon.in/dp/B01M0THA9M,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B012U5EJEK,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,59.0,69.0,14.49,calculated,1.0,1.0,Amazon India,Amazon India,,In Stock,1,,,,59.0,,,https://www.amazon.in/dp/B012U5EJEK,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
B01BSQ9I48,Odonil,Amazon India,Odonil,Odonil,Ambient Fragrance (General),Ambient Freshener,118.0,118.0,0.0,calculated,3.8,3.0,Amazon India,Amazon India,,In Stock,1,,,,118.0,,,https://www.amazon.in/dp/B01BSQ9I48,2026-09-24T05:07:28.625832+00:00,data/raw\amazon\odonil\search_q1_p2_20260924T050722Z.html
