source,brand_query,source_url,product_url,product_id,asin,sku,product_name,brand,category_raw,subcategory_raw,product_type_raw,tags_raw,price_raw,mrp_raw,discount_raw,pack_size_raw,rating_raw,review_count_raw,availability_raw,seller_raw,description_raw,scraped_at,raw_source_reference,rejection_reason,raw_page_reference,review_source
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SLCJ9F4,B07SLCJ9F4,B07SLCJ9F4,,Air Wick,Air Wick,,,,[],489,660,,,4.5,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0BWD9GCXD,B0BWD9GCXD,B0BWD9GCXD,,Air Wick,Air Wick,,,,[],435,435,,,4.4,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0BZGSM26Z,B0BZGSM26Z,B0BZGSM26Z,,Air Wick,Air Wick,,,,[],435,435,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B08JX59HVB,B08JX59HVB,B08JX59HVB,,Air Wick,Air Wick,,,,[],435,435,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0BD22B1RB,B0BD22B1RB,B0BD22B1RB,,"Airwick Freshmatic Automatic Room Freshener Refill, Lavender & Lotus, Lemon & Orange Blossom, Turquoise Oasis (250ml x 3)",Air Wick,,,,[],,,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,invalid_or_zero_price,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0F5WK9S9Z,B0F5WK9S9Z,B0F5WK9S9Z,,Air Wick,Air Wick,,,,[],1319,131.90,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B089FL3XYH,B089FL3XYH,B089FL3XYH,,Air Wick,Air Wick,,,,[],757,970,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07MTQXXFM,B07MTQXXFM,B07MTQXXFM,,Air Wick,Air Wick,,,,[],435,435,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CCS5GN91,B0CCS5GN91,B0CCS5GN91,,Air Wick,Air Wick,,,,[],1029,102.90,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07CMW3Z92,B07CMW3Z92,B07CMW3Z92,,Air Wick,Air Wick,,,,[],448,179.20,,,4.6,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B00TS9DTAW,B00TS9DTAW,B00TS9DTAW,,Air Wick,Air Wick,,,,[],420,168,,,4.1,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0BZGW1CCH,B0BZGW1CCH,B0BZGW1CCH,,Air Wick,Air Wick,,,,[],435,435,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09NDQBZ7D,B09NDQBZ7D,B09NDQBZ7D,,Air Wick,Air Wick,,,,[],433,173.20,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B00QIVDY30,B00QIVDY30,B00QIVDY30,,Air Wick,Air Wick,,,,[],435,238.40,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0F5WMPBX4,B0F5WMPBX4,B0F5WMPBX4,,Air Wick,Air Wick,,,,[],1319,131.90,,,4.5,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SLC82H4,B07SLC82H4,B07SLC82H4,,Air Wick,Air Wick,,,,[],636,929,,,3.9,3,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09W5LYSRM,B09W5LYSRM,B09W5LYSRM,,Airwick Air Freshener Spring Delight Automatic Spray Refill - 250 ml,Air Wick,,,,[],435,435,,,3.9,3,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0F5WL4QGL,B0F5WL4QGL,B0F5WL4QGL,,Air Wick,Air Wick,,,,['Limited time deal'],1319,131.90,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09PL277QW,B09PL277QW,B09PL277QW,,Airwick Freshmatic Automatic Room Freshener Refills Super Saver Pack | Pack of 2 Premium Assorted Fragrances (Summer Delight & Rose and Saffron),Air Wick,,,,[],700,140,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B00TS9DP56,B00TS9DP56,B00TS9DP56,,Air Wick,Air Wick,,,,[],330,132,,,3.9,3,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09NBWL4YV,B09NBWL4YV,B09NBWL4YV,,Air Wick,Air Wick,,,,[],425,170,,,4.5,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B00HJ2DWZ2,B00HJ2DWZ2,B00HJ2DWZ2,,Air Wick,Air Wick,,,,[],300,120,,,4.0,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09FSGJ9YX,B09FSGJ9YX,B09FSGJ9YX,,Airwick Air Freshener Automatic Spray Refill Cherry Blossom 250ml,Air Wick,,,,[],435,174,,,4.3,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07RYT1ZX7,B07RYT1ZX7,B07RYT1ZX7,,"Airwick Freshmatic Automatic Room Freshener Refill, Turquoise Oasis - 250 ml (Pack of 2) | 2600 Sprays Guaranteed | Lasts up to 70 days",Air Wick,,,,[],830,830,,,4.6,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09VH63P99,B09VH63P99,B09VH63P99,,Air Wick,Air Wick,,,,[],897,1239,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CHSC4WWN,B0CHSC4WWN,B0CHSC4WWN,,"Airwick Lavender & Lotus -250 ml x 4 (Buy 3 Get 1 Free) Freshmatic Automatic Air Freshener Refill | 2600 Sprays Guaranteed | Automatic Room Freshener, Bathroom Freshener and Room Spray (Pack of 4)",Air Wick,,,,[],4116,102.90,,,,,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SJ63LZR,B07SJ63LZR,B07SJ63LZR,,"Airwick Freshmatic Automatic Room Freshener Refill, Summer Delight & Rose and Saffron - 250 ml (Pack of 2) , 2600 Sprays Guaranteed , Lasts up to 70 days",Air Wick,,,,[],850,850,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0010L40P4,B0010L40P4,B0010L40P4,,Air Wick,Air Wick,,,,[],2618,1567.66,,,4.6,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0768QD2RF,B0768QD2RF,B0768QD2RF,,Air Wick,Air Wick,,,,[],5695,1627.14,,,4.7,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0H2JV8DFQ,B0H2JV8DFQ,B0H2JV8DFQ,,Air Wick,Air Wick,,,,[],589,937,,,,,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07DXQZQWZ,B07DXQZQWZ,B07DXQZQWZ,,Air Wick,Air Wick,,,,[],425,170,,,3.0,3,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B09PL2XMGS,B09PL2XMGS,B09PL2XMGS,,Air Wick,Air Wick,,,,[],770,154,,,4.2,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B01G776BZM,B01G776BZM,B01G776BZM,,Air Wick,Air Wick,,,,[],425,170,,,4.1,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07KFGXRNH,B07KFGXRNH,B07KFGXRNH,,Air Wick,Air Wick,,,,[],4408,1319.76,,,4.4,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SH6GX94,B07SH6GX94,B07SH6GX94,,Air Wick,Air Wick,,,,[],,,,,4.1,4,In Stock,,,2026-09-23T18:57:14.123808+00:00,search_q2_p1_20260923T184907Z.html,invalid_or_zero_price,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SH6GX94,B07SH6GX94,B07SH6GX94,,Air Wick,Air Wick,,,,[],,,,,4.1,4,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,invalid_or_zero_price,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B07SLBPPP6,B07SLBPPP6,B07SLBPPP6,,Air Wick,Air Wick,,,,[],647,909,,,4.4,4,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B08123W6LR,B08123W6LR,B08123W6LR,,Air Wick,Air Wick,,,,[],300,61.22,,,4.0,4,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B077BVBZK9,B077BVBZK9,B077BVBZK9,,Air Wick,Air Wick,,,,[],158,64.49,,,3.8,3,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B08123LC31,B08123LC31,B08123LC31,,Air Wick,Air Wick,,,,['Limited time deal'],199,40.61,,,3.6,3,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B077BRTHZ9,B077BRTHZ9,B077BRTHZ9,,Air Wick,Air Wick,,,,[],160,65.31,,,3.6,3,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B078J43T9V,B078J43T9V,B078J43T9V,,Air Wick,Air Wick,,,,[],899,4495,,,3.8,3,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B075JTPCQC,B075JTPCQC,B075JTPCQC,,Air Wick,Air Wick,,,,[],1438,2500,,,4.7,4,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B091GWCR38,B091GWCR38,B091GWCR38,,Air Wick,Air Wick,,,,[],426,426,,,3.9,3,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CBRRPTGF,B0CBRRPTGF,B0CBRRPTGF,,Air Wick,Air Wick,,,,[],623,847,,,,,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CBRPZPKC,B0CBRPZPKC,B0CBRPZPKC,,Airwick Freshmatic Kit [Machine + Lavender & Lotus Refill - 250 ml] & Harpic 150 g Lavender Flushmatic In-Cistern Toilet Cleaner Blocks & Lizol 1L Lavender Disinfectant Surface & Floor Cleaner,Air Wick,,,,[],844,1057,,,,,In Stock,,,2026-09-23T18:57:14.633930+00:00,search_q2_p2_20260923T184708Z.html,unrelated_product_toilet_cleaner,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B08123W6LR,B08123W6LR,B08123W6LR,,Air Wick,Air Wick,,,,[],300,61.22,,,4.0,4,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B077BR889R,B077BR889R,B077BR889R,,Airwick Scents of India Aerosol,Air Wick,,,,[],,,,,3.7,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,invalid_or_zero_price,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B077BVBZK9,B077BVBZK9,B077BVBZK9,,Air Wick,Air Wick,,,,[],158,64.49,,,3.8,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B077BRTHZ9,B077BRTHZ9,B077BRTHZ9,,Air Wick,Air Wick,,,,[],160,65.31,,,3.6,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B08123LC31,B08123LC31,B08123LC31,,Air Wick,Air Wick,,,,['Limited time deal'],199,40.61,,,3.6,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B078J43T9V,B078J43T9V,B078J43T9V,,Air Wick,Air Wick,,,,[],899,4495,,,3.8,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B075JTPCQC,B075JTPCQC,B075JTPCQC,,Air Wick,Air Wick,,,,[],1438,2500,,,4.7,4,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B075HP5G2D,B075HP5G2D,B075HP5G2D,,Air Wick,Air Wick,,,,[],1699,3500,,,4.4,4,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B091GWCR38,B091GWCR38,B091GWCR38,,Air Wick,Air Wick,,,,[],426,426,,,3.9,3,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CBRRPTGF,B0CBRRPTGF,B0CBRRPTGF,,Air Wick,Air Wick,,,,[],623,847,,,,,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,duplicate_canonical_product,,
Amazon India,Air Wick,https://amazon.in,https://www.amazon.in/dp/B0CBRPZPKC,B0CBRPZPKC,B0CBRPZPKC,,Airwick Freshmatic Kit [Machine + Lavender & Lotus Refill - 250 ml] & Harpic 150 g Lavender Flushmatic In-Cistern Toilet Cleaner Blocks & Lizol 1L Lavender Disinfectant Surface & Floor Cleaner,Air Wick,,,,[],844,1057,,,,,In Stock,,,2026-09-23T18:57:15.032561+00:00,search_q2_p2_20260923T184913Z.html,unrelated_product_toilet_cleaner,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00NIMA2VY,B00NIMA2VY,B00NIMA2VY,,"Ambi Pur Lavender Spa Car Air Freshener Oil Starter Kit (7.5 ml), Pack of 1",Ambi Pur,,,,[],270,3600,,,3.7,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00NIMA2VY,B00NIMA2VY,B00NIMA2VY,,"Ambi Pur Lavender Spa Car Air Freshener Oil Starter Kit (7.5 ml), Pack of 1",Ambi Pur,,,,[],270,3600,,,3.7,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08JH2JQMT,B08JH2JQMT,B08JH2JQMT,,"Ambi Pur Car Freshener Gel, Relaxing Lavender, 75 g",Ambi Pur,,,,[],160,213.33,,,3.6,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08JH8WCRN,B08JH8WCRN,B08JH8WCRN,,"Ambi Pur Car Freshener Gel, Refreshing Lemon, 75 g",Ambi Pur,,,,[],200,266.67,,,3.8,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08J57WDN6,B08J57WDN6,B08J57WDN6,,"Ambi Pur Car Freshener Gel, Romantic Rose, 75 g",Ambi Pur,,,,[],160,213.33,,,3.7,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01HTIM6QQ,B01HTIM6QQ,B01HTIM6QQ,,"Ambi Pur Air Effect Sweet Berries Gel Air Freshener for Car (275 g, Set of 3)",Ambi Pur,,,,[],789,95.64,,,5.0,5,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01HTIM422,B01HTIM422,B01HTIM422,,"Ambi Pur Air Effect Lavender Bouquet Gel Air Freshener for Car (275 g, Set of 3)",Ambi Pur,,,,[],779,94.42,,,4.2,4,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00TFC60NU,B00TFC60NU,B00TFC60NU,,"Ambi Pur Auto Pearl Car Air Freshener Refill,Sweet Citrus And Zest,7. 5 Ml Liquid",Ambi Pur,,,,[],219,2920,,,4.1,4,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B0BB2FGCGM,B0BB2FGCGM,B0BB2FGCGM,,SIDDHI Online Sales Ambi Pur Air Freshener - Fresh Boost - 275 g Pack of-1,Ambi Pur,,,,[],,,,,,,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,invalid_or_zero_price,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00TFC6CZQ,B00TFC6CZQ,B00TFC6CZQ,,Ambi Pur Lavender Spa Car Air Freshener Starter Kit (2 X 7.5 ml),Ambi Pur,,,,[],580,3866.67,,,3.5,3,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00TFC5NBK,B00TFC5NBK,B00TFC5NBK,,"Ambi Pur Car Air Freshener Refill, Aqua, 7.5 ml",Ambi Pur,,,,[],219,2920,,,4.1,4,In Stock,,,2026-09-23T18:57:15.562070+00:00,search_q1_p1_20260923T184712Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01EFNAZZ2,B01EFNAZZ2,B01EFNAZZ2,,Ambi Pur Air Freshener Spray - Lavender Bouquet - 275 ml,Ambi Pur,,,,[],225,225,,,4.2,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00NIMA2VY,B00NIMA2VY,B00NIMA2VY,,"Ambi Pur Lavender Spa Car Air Freshener Oil Starter Kit (7.5 ml), Pack of 1",Ambi Pur,,,,[],270,3600,,,3.7,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08JH8WCRN,B08JH8WCRN,B08JH8WCRN,,"Ambi Pur Car Freshener Gel, Refreshing Lemon, 75 g",Ambi Pur,,,,[],200,266.67,,,3.8,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08JH2JQMT,B08JH2JQMT,B08JH2JQMT,,"Ambi Pur Car Freshener Gel, Relaxing Lavender, 75 g",Ambi Pur,,,,[],160,213.33,,,3.6,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B073HC7WHV,B073HC7WHV,B073HC7WHV,,Ambi Pur Air Freshener - Sweet Berries - 275ml Spray,Ambi Pur,,,,"[""Amazon's""]",229,83.27,,,4.2,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B0DGLVN4Z5,B0DGLVN4Z5,B0DGLVN4Z5,,Ambi Pur Air Freshener – Linen & Sky - 275 ml,Ambi Pur,,,,[],270,98.18,,,4.4,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B0BF57NWZQ,B0BF57NWZQ,B0BF57NWZQ,,"Ambipur Jasmine, Rose & Blossom, Lavender Spray (3 x 275 g)",Ambi Pur,,,,[],649,216.33,,,4.4,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00NIMA2VY,B00NIMA2VY,B00NIMA2VY,,"Ambi Pur Lavender Spa Car Air Freshener Oil Starter Kit (7.5 ml), Pack of 1",Ambi Pur,,,,[],270,3600,,,3.7,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,out_of_scope_car_only,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B0C8T2R7YD,B0C8T2R7YD,B0C8T2R7YD,,"Ambi Pur Moodtherapy Collection Room Freshener Gel, Splash of Revival Lemongrass, 180 g | Air Fres",Ambi Pur,,,,[],273,151.67,,,3.7,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01LYRAVWV,B01LYRAVWV,B01LYRAVWV,,"Ambi Pur Air Freshener - Rose and Blossom, 275ml Bottle",Ambi Pur,,,,[],229,83.27,,,4.5,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01EFNB2YA,B01EFNB2YA,B01EFNB2YA,,Ambi Pur Air Effect Sweet Berries Air Freshener - 275 g,Ambi Pur,,,,[],259,94.18,,,4.3,4,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B08JH2JQMT,B08JH2JQMT,B08JH2JQMT,,"Ambi Pur Car Freshener Gel, Relaxing Lavender, 75 g",Ambi Pur,,,,[],160,213.33,,,3.6,3,In Stock,,,2026-09-23T18:57:16.366151+00:00,search_q1_p1_20260923T184918Z.html,duplicate_canonical_product,,
